CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,spend,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,churn,frequency,days_inactive,Phone Service_enc,Multiple Lines_enc,Online Security_enc,Tech Support_enc,Streaming TV_enc,sent_slope,sent_avg,micro_risk_score,pagerank_score,churn_neighbor_ratio,degree_centrality,churn_score,risk,domain
0402-CQAJN,1,United States,California,El Monte,91732,"34.074492, -118.01462",34.074492,-118.01462,Female,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Yes,1,83,4437,Lack of self-service on Website,1,35.0,35,1,1,0,0,1,-0.24894691704242033,0.4770206204661137,0.7398416851937151,0.007715162737857416,0.2249286538461115,0.05438894993870303,64.3,MEDIUM,Telecom
6692-UDPJC,1,United States,California,South El Monte,91733,"34.04622, -118.053753",34.04622,-118.053753,Female,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.65,1301.0,Yes,1,65,4304,Network reliability,1,14.0,58,1,1,0,1,1,-0.4386381225517337,-0.07246369792221113,0.9860622758594351,0.008586149589902108,0.2435310699384158,0.10936428883721515,83.7,HIGH,Telecom
1273-MTETI,1,United States,California,Rancho Cucamonga,91737,"34.245289, -117.642503",34.245289,-117.642503,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,Yes,1,74,2754,Don't know,1,4.0,68,1,1,0,0,0,-0.10069389772802068,-0.37270204888184877,0.7365845842424471,0.00812138704040718,0.33112031489493515,0.28245109751666736,77.2,HIGH,Telecom
5480-HPRRX,1,United States,California,Glendora,91740,"34.119363, -117.855059",34.119363,-117.855059,Female,Yes,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,Yes,1,74,3542,Attitude of support person,1,3.0,69,0,0,0,0,0,-0.020208347102664004,0.7111884714892063,0.8314665750849178,0.0033617028419078996,0.6036514872839419,0.16361712672867565,98.6,HIGH,Telecom
0295-PPHDO,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,1,71,5962,Attitude of support person,1,1.0,71,1,1,0,0,1,-0.15480531181454188,0.2844223912580559,0.9780409955246769,0.008688650163102937,0.347747551386429,0.12023200148482381,84.1,HIGH,Telecom
1195-OIYEJ,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,Yes,1,78,5347,Attitude of support person,1,12.0,59,1,0,0,0,1,-0.37824853752137494,-0.052720465750871276,0.7190375483136129,0.003064881650179805,0.4459456065517938,0.23026484356817395,77.6,HIGH,Telecom
5906-CVLHP,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Female,No,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.15,2319.8,Yes,1,92,2761,Attitude of service provider,1,43.0,27,1,0,0,1,0,-0.9323068162843209,-0.3583099343598062,0.8635760130191119,0.005384146717234135,0.7502978074800613,0.15039842417393726,99.0,HIGH,Telecom
4501-EQDRN,1,United States,California,Montclair,91763,"34.072121, -117.698319",34.072121,-117.698319,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,Yes,1,98,4620,Attitude of service provider,1,1.0,71,1,0,0,0,0,-0.06922913758886157,0.9189626255439752,0.6456323158038454,0.006326553640121565,0.6375947521931455,0.2916829339149237,98.9,HIGH,Telecom
2990-HWIML,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,Yes,1,82,2898,Attitude of service provider,1,6.0,66,1,0,0,0,1,0.06651859986527786,0.090219272501357,0.8933322072086202,0.009089328718284738,0.38513369837524186,0.1239424242888504,72.1,HIGH,Telecom
7384-GHBPI,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Male,No,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,1,83,2987,Attitude of support person,1,3.0,69,0,0,0,0,0,-0.106632476404806,0.6589312249877977,0.9226750832845395,0.006799877762605593,0.33743260473093584,0.18580619409850424,51.9,MEDIUM,Telecom
7603-USHJS,1,United States,California,San Gabriel,91775,"34.114772, -118.089431",34.114772,-118.089431,Male,No,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,Yes,1,78,2010,Attitude of support person,1,12.0,60,1,1,0,0,0,-0.5638927282102519,0.457453417843776,0.9349775231698998,0.00496140352168329,0.37805664803177175,0.2079231353816596,83.7,HIGH,Telecom
7234-FECYN,1,United States,California,San Gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,1,68,5546,Attitude of support person,1,8.0,64,1,1,0,0,1,-0.09786168189967265,-0.10836062466529364,0.9900212054145381,0.0010205042193503027,0.7673438314214092,0.27425394608038306,99.4,HIGH,Telecom
5876-HZVZM,1,United States,California,West Covina,91792,"34.024405, -117.898722",34.024405,-117.898722,Female,No,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,Yes,1,87,4914,Attitude of service provider,1,7.0,66,1,0,1,0,0,-0.04184108761156635,-0.10517644599591244,0.8843754955192343,0.0010957762092944816,0.7888757259734551,0.07266668779681067,99.0,HIGH,Telecom
1400-MMYXY,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,1,71,2715,Attitude of service provider,1,3.0,69,1,1,0,0,1,0.1676448743397257,0.678525959173568,0.990884428946062,0.009088380611848093,0.6288451220024622,0.22273172425507076,98.7,HIGH,Telecom
3085-QUOZK,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.95,43.95,Yes,1,76,3238,Attitude of service provider,1,1.0,71,1,0,0,0,0,-0.5628329772683873,0.6850069330479911,0.7113413338914261,0.009014177428911765,0.20958161273433343,0.16014785003808354,68.1,MEDIUM,Telecom
3926-CUQZX,1,United States,California,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,Yes,1,77,4884,Don't know,1,1.0,71,1,0,0,0,0,-0.36793637536324153,-0.6507663904482938,0.8086243508244413,0.006865732637486954,0.4620615508354254,0.2493665387649389,78.3,HIGH,Telecom
1041-RXHRA,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,Female,No,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,Yes,1,69,3407,Attitude of support person,1,41.0,31,1,0,0,0,0,-0.07581838465696344,0.319912104392877,0.6856296748977537,0.007365037040187013,0.3904546597084814,0.26279872753468,21.0,LOW,Telecom
1750-CSKKM,1,United States,California,Imperial Beach,91932,"32.579134, -117.119009",32.579134,-117.119009,Male,No,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.35,449.75,Yes,1,70,2688,Attitude of support person,1,8.0,63,1,0,0,0,1,-0.28277697856855266,0.05151407811055214,0.6334114917892585,0.004333693490021901,0.6684973577677757,0.25947428983033416,98.6,HIGH,Telecom
7142-HVGBG,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,Yes,1,99,2505,Attitude of service provider,1,43.0,29,1,1,0,0,1,-0.6351982806153824,-0.3133292651754024,0.7555745417910408,0.005876874764502973,0.3076873082703557,0.05467726260684719,84.7,HIGH,Telecom
8267-ZNYVZ,1,United States,California,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,Female,No,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.75,3361.05,Yes,1,81,3824,Attitude of service provider,1,32.0,39,1,0,1,1,1,-0.1756151144919891,0.20469843788687897,0.8878721484587309,0.008857987744750755,0.47311328086401605,0.11738352877094625,50.1,MEDIUM,Telecom
6457-GIRWB,1,United States,California,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,1,88,2843,Attitude of service provider,1,1.0,71,1,0,0,0,0,-0.12640150985545,-0.43983871639455785,0.9113787457472665,0.0016529420140292636,0.48205919444745005,0.046511371214470416,72.8,HIGH,Telecom
1450-SKCVI,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Female,No,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,4092.85,Yes,1,72,5276,Attitude of support person,1,55.0,16,1,0,0,0,0,-0.2736111311006994,-0.08658214185844001,0.32679538388009305,0.004630745333336808,0.7387947314160439,0.08903450924973445,98.2,HIGH,Telecom
5570-PTWEH,1,United States,California,Encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,1,78,2270,Attitude of support person,1,3.0,69,1,1,0,0,0,-0.23412452184601676,-0.21938949310798703,0.9768876300901761,0.008792252352337968,0.4632392289170417,0.27107522608474505,74.4,HIGH,Telecom
6502-MJQAE,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,87,2072,Attitude of support person,1,1.0,71,1,0,0,0,0,-0.37761177050571904,-0.0999165056623994,0.6988933834612894,0.0067543718421781565,0.3351378911615108,0.21756505812682095,85.6,HIGH,Telecom
7693-LCKZL,1,United States,California,Julian,92036,"32.980678, -116.262854",32.980678,-116.262854,Male,No,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,385.0,Yes,1,84,5124,Attitude of service provider,1,5.0,67,1,1,0,0,0,0.14348368071481776,0.07140860253520363,0.7168800864881896,0.0068273777745471555,0.5319824899519543,0.1397956668172633,67.0,MEDIUM,Telecom
0032-PGELS,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Female,No,Yes,Yes,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.5,30.5,Yes,1,74,5171,Attitude of service provider,1,1.0,71,0,0,1,0,0,-0.5702076551138029,-0.3062266647621946,0.9329647943573061,0.0016968990905628346,0.3031899142598767,0.19812792674063498,95.2,HIGH,Telecom
6797-LNAQX,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.3,6859.5,Yes,1,98,4794,Attitude of service provider,1,70.0,2,1,1,0,0,1,-0.47619622882913365,0.7292716115493191,0.39768594281756947,0.0047965264791568745,0.35897682842876644,0.15552668919322668,38.0,LOW,Telecom
6394-MFYNG,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,Female,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,Yes,1,89,4956,Attitude of support person,1,48.0,24,1,1,0,0,1,-0.29670434594174233,0.2973132933576501,0.774574746556262,0.003713705308012496,0.395948447776314,0.16753439700128345,62.1,MEDIUM,Telecom
1564-NTYXF,1,United States,California,San Marcos,92078,"33.119028, -117.166036",33.119028,-117.166036,Female,Yes,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.0,1127.2,Yes,1,99,3363,Attitude of support person,1,14.0,59,1,1,0,0,0,-0.0363137916897322,0.8178252113528219,0.7331266434664161,0.0027650853135606874,0.43171358910817087,0.09129973355894304,46.7,MEDIUM,Telecom
8155-IBNHG,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Female,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,Yes,1,74,2325,Attitude of support person,1,23.0,48,1,1,0,0,0,-0.749211951028361,0.0359680123687922,0.7851369938934762,0.006000424108018259,0.7127216705605719,0.13700857084576523,99.5,HIGH,Telecom
0886-QGENL,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2754.45,Yes,1,77,4853,Attitude of service provider,1,27.0,45,1,0,1,0,1,-0.6930890249296318,-0.11951598491884363,0.9338420324933152,0.002485721769666181,0.45574129333793284,0.26611568683472664,61.6,MEDIUM,Telecom
8739-WWKDU,1,United States,California,San Diego,92109,"32.787836, -117.232376",32.787836,-117.232376,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.5,2196.15,Yes,1,90,4849,Attitude of service provider,1,25.0,47,1,1,0,0,1,-0.9113185523204154,0.8033662457972113,0.7429234171959688,0.008607740290016427,0.7094327874237052,0.26860512144211157,99.6,HIGH,Telecom
8685-WHQPW,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938,Female,Yes,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.4,1692.6,Yes,1,81,2407,Attitude of service provider,1,23.0,50,1,1,0,0,0,-0.2901914324240188,-0.13122389594959402,0.9221224025087682,0.004683190055500908,0.2619782907031273,0.2002230534886194,46.8,MEDIUM,Telecom
4745-LSPLO,1,United States,California,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,Yes,1,84,3731,Attitude of support person,1,1.0,71,1,0,0,0,0,-0.6354917451619632,0.028683191204350117,0.9128037826567877,0.006671837856351701,0.6594013515701691,0.27906672103590324,98.2,HIGH,Telecom
8083-YTZES,1,United States,California,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,265.35,Yes,1,73,3622,Attitude of support person,1,4.0,68,1,1,0,0,0,-0.41536503300537503,0.3880189641989259,0.7874685804556194,0.0033544171640835594,0.21252923917627667,0.04434340240188269,80.3,HIGH,Telecom
7240-FQLHE,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512,Female,Yes,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,Yes,1,68,5857,Attitude of support person,1,18.0,54,1,1,0,1,1,-0.1015865430324876,-0.39509032331891136,0.9586220190672082,0.002529741778794666,0.3114391695348193,0.03590772376314216,55.0,MEDIUM,Telecom
6664-FPDAC,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,6418.9,Yes,1,91,4060,Attitude of service provider,1,57.0,16,1,1,0,1,1,-0.492462816234854,0.38451787391746006,0.4738079015951518,0.009506381816194454,0.6674295875562968,0.21565059476071016,98.4,HIGH,Telecom
0786-VSSUD,1,United States,California,San Diego,92123,"32.808814, -117.134694",32.808814,-117.134694,Male,Yes,No,No,16,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,39.0,679.85,Yes,1,92,5692,Attitude of service provider,1,17.0,56,0,0,0,0,1,-0.23061539317699065,0.33333882646584106,0.8999661280090654,0.0043974112459275955,0.260903699182897,0.08875820496736625,55.6,MEDIUM,Telecom
3976-BWUCK,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.1,2804.45,Yes,1,94,5255,Attitude of service provider,1,30.0,42,1,1,0,1,1,-0.3898013723255166,0.607730127215133,0.8558995294179387,0.00730187772577581,0.7014834329399418,0.01623693720292537,98.6,HIGH,Telecom
3585-ISXZP,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.65,778.1,Yes,1,95,5335,Attitude of support person,1,8.0,64,1,1,0,0,1,-0.09836570547106899,0.45601780120405644,0.7325002664462756,0.0044719797806950165,0.38934698672418194,0.29839018396576433,76.2,HIGH,Telecom
6583-QGCSI,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,Female,Yes,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.05,4367.35,Yes,1,87,5813,Competitor made better offer,1,50.0,22,1,1,0,0,1,-0.15746157979559738,0.6199913411510284,0.6527135804908464,0.007494064189491798,0.6617284281295399,0.2674381442603045,99.1,HIGH,Telecom
4174-LPGTI,1,United States,California,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672,Female,No,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),66.5,2728.6,Yes,1,65,2517,Moved,1,41.0,31,1,0,0,1,0,-0.507580108852383,0.05583123979663593,0.8424159508218672,0.009655152702386094,0.4036818969166435,0.2246903569856363,16.9,LOW,Telecom
2108-XWMPY,1,United States,California,Cabazon,92230,"33.929812, -116.76058",33.929812,-116.76058,Male,No,No,No,3,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.45,106.85,Yes,1,70,2095,Moved,1,3.0,69,0,0,1,0,0,-0.3505955260201358,-0.24506812748282422,0.8147303696354955,0.006314919090550224,0.3728212920390561,0.25402011261552265,62.1,MEDIUM,Telecom
6304-IJFSQ,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485,Male,No,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.9,130.1,Yes,1,73,5585,Moved,1,3.0,69,1,0,0,0,0,0.013123019316148343,0.9439941656333449,0.6442876303425105,0.005325487521382973,0.6262981713284972,0.27057028476773376,98.6,HIGH,Telecom
0093-XWZFY,1,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973,Male,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,4036.85,Yes,1,93,2832,Competitor had better devices,1,39.0,32,1,1,0,0,1,-0.1819869389237709,-0.5106782462087868,0.9965802364429537,0.0038634604354150443,0.550674554666978,0.19788150878980368,71.8,HIGH,Telecom
1980-KXVPM,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,Female,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,Yes,1,83,3553,Competitor offered higher download speeds,1,3.0,69,1,1,0,0,0,-0.7190886173253395,-0.47060523154952316,0.986641836655787,0.0013341399341449095,0.5002977620815575,0.07873281479570955,96.1,HIGH,Telecom
7703-ZEKEF,1,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.0,1917.1,Yes,1,78,5701,Competitor offered more data,1,24.0,49,1,1,0,0,0,-0.1033145816485852,0.3260512162035325,0.6149897918107748,0.006553410687241967,0.2368740905904533,0.1515839455662764,41.3,MEDIUM,Telecom
0723-DRCLG,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,74.45,Yes,1,94,2394,Competitor made better offer,1,1.0,71,1,1,0,0,0,-0.6253831867308715,0.7499944192709399,0.9777119217638424,0.003347225923133862,0.7277363680352691,0.048449243435326604,99.1,HIGH,Telecom
5482-NUPNA,1,United States,California,Imperial,92251,"32.858595, -115.662709",32.858595,-115.662709,Female,No,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.4,272.15,Yes,1,90,5730,Competitor had better devices,1,5.0,68,1,0,1,1,0,0.12375392098830179,0.17582033836566602,0.8125955383892529,0.0018441063514433166,0.5345674396130367,0.14044111285429436,9.0,LOW,Telecom
1122-JWTJW,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.65,70.65,Yes,1,82,3463,Competitor had better devices,1,1.0,71,1,0,0,0,0,0.007229651952307459,0.49972147988088234,0.650281801738093,0.009407792509943013,0.7007558380535703,0.08019585556083653,98.6,HIGH,Telecom
1699-HPSBG,1,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,59.8,727.8,Yes,1,69,4581,Competitor offered higher download speeds,1,12.0,60,1,0,0,1,1,-0.21303435722447978,-0.6983210909887835,0.9282276231662627,0.00977648312041442,0.6953365335205756,0.01228184072706794,97.0,HIGH,Telecom
8775-CEBBJ,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Female,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.2,403.35,Yes,1,87,2029,Competitor offered higher download speeds,1,9.0,63,1,0,0,0,0,-0.25283014696914197,-0.09981798487245486,0.7731860353667052,0.0027473424961244435,0.6189992223748708,0.19218017171103308,97.9,HIGH,Telecom
6894-LFHLY,1,United States,California,Vidal,92280,"34.264124, -114.717964",34.264124,-114.717964,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,75.75,Yes,1,97,5571,Competitor offered higher download speeds,1,1.0,71,1,1,0,0,0,-0.362709676808226,-0.6495791228573037,0.8852762662383188,0.0076828618155777165,0.3724725033116706,0.07132753333353344,92.0,HIGH,Telecom
0639-TSIQW,1,United States,California,White Water,92282,"33.972293, -116.654195",33.972293,-116.654195,Female,No,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.95,6886.25,Yes,1,70,5620,Competitor offered more data,1,67.0,5,1,1,1,0,1,-0.0964428145799916,0.412164383291464,0.4308893272661529,0.008320304011716597,0.4056979714056612,0.24951059896937763,19.3,LOW,Telecom
8361-LTMKD,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,306.6,Yes,1,77,5839,Competitor offered more data,1,4.0,68,1,1,0,0,0,-0.4112334508386185,-0.5188925306356059,0.8152158553270413,0.0037059211481714764,0.49446197081638554,0.2998844477825713,61.9,MEDIUM,Telecom
7590-VHVEG,1,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,Female,No,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.85,29.85,No,0,27,3964,,0,1.0,71,0,0,0,0,0,0.02067096119196815,-0.41112753841305893,0.6198661172166419,0.0072554049521563945,0.48275067542684025,0.06472974568534294,42.9,MEDIUM,Telecom
5575-GNVDE,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,Male,No,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,56.95,1889.5,No,0,61,3441,,0,33.0,38,1,0,1,0,0,0.21158030995583532,0.30561008198456113,0.928988325123775,0.0012678801911072963,0.29761212094182443,0.20910576111216914,3.2,LOW,Telecom
7795-CFOCW,1,United States,California,Los Angeles,90004,"34.076259, -118.310715",34.076259,-118.310715,Male,No,No,No,45,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),42.3,1840.75,No,0,66,4307,,0,44.0,27,0,0,1,1,0,-0.21854196305767692,0.5247297408070918,0.8176153298866622,0.0026102442354546335,0.13987868663248504,0.23489899918076015,0.4,LOW,Telecom
1452-KIOVK,1,United States,California,Los Angeles,90007,"34.027337, -118.28515",34.027337,-118.28515,Male,No,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.1,1949.4,No,0,43,4459,,0,22.0,50,1,1,0,0,1,-0.2348578219972084,0.03641275670831336,0.9640565780444625,0.0059249135820403365,0.07559476618438563,0.26008698499924077,1.0,LOW,Telecom
6713-OKOMC,1,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,Female,No,No,No,10,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.75,301.9,No,0,51,2013,,0,10.0,62,0,0,1,0,0,-0.4083096442173377,0.3280690016434039,0.7080548363838778,0.00484737348871406,0.5767011288989883,0.07910183442284567,35.7,LOW,Telecom
6388-TABGU,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),56.15,3487.95,No,0,58,4529,,0,62.0,10,1,0,1,0,0,-0.36934182383785163,0.31511526674923684,0.5140685321249181,0.0021295749601899106,0.30652075375194854,0.24745466264998636,6.1,LOW,Telecom
